source,molecule_id,inchi_key,smiles,driven_bond,n_heavy,classes,substituents_equivalent,barrier_kcal_mol,odd_fraction,power_above_n3,rms_full,rms_even_only,rms_three_harmonics,rms_flat,phase_gain,minimum_shift_degrees,js_distance,power_n1,power_n2,power_n3,power_n4,power_n5,power_n6
torsiontest2000,testcase-1062,UUIQMZJEGPQKFD-UHFFFAOYSA-N,CCCC(=O)OC,4-5,7,plain,0,4.441936463234015,0.0010903042990195607,0.004519681815422382,0.04161550666203356,0.059291302936881375,0.09552758429093508,1.2796940292113195,0.017675796274847812,137.30929264909844,0.00981877039090371,0.15789137986704627,0.13286278691009584,0.7047261514074353,0.00146061975531511,0.002542296898091509,0.0005167651620157629
torsiontest2000,testcase-1064,UNIKQYIJSJGRRS-UHFFFAOYSA-N,CC[C@@H](C(=O)O)N(C)C,2-3,9,gauche_effect|stereocentre_adjacent,0,10.65801126929,0.11160301002855952,0.05492840691655464,0.591045427154491,1.1638999598962,0.9187672320214016,3.0589868107334794,0.572854532741709,127.3231622746186,0.16815080040180996,0.22257512455043652,0.15942230491760467,0.5630741636154044,0.020024685268125706,0.013929751344452443,0.02097397030397649
torsiontest2000,testcase-1065,ZVGPTNYXIQBVKF-UHFFFAOYSA-N,CN1CC[C@@H](C2OCCO2)C1,4-5,11,anomeric|stereocentre_adjacent,0,6.26821484422544,0.17118387091495335,0.004501129538552112,0.06853395307605452,0.7099142238545894,0.133510631319056,1.7091914077138326,0.6413802707785349,125.82524271844659,0.27838799795884694,0.15424094413483144,0.014288451641713855,0.8269694746849026,0.0010981866617768505,0.001715307841604455,0.001687635035170806
torsiontest2000,testcase-1066,WBGWPLHRBSGKBB-UHFFFAOYSA-N,CC[C@H]1C(=O)NCCN1C,2-3,10,gauche_effect|stereocentre_adjacent,0,7.173202548001427,0.4898750436602501,0.055641355809526796,0.16386381371567274,1.296697787392051,0.46344608324003034,1.8451012108790628,1.1328339736763784,114.34119278779474,0.46057282085044077,0.010444259247976938,0.6457997283774431,0.28811465656505314,0.03651883637387655,0.01440701641928362,0.004715503016366623
torsiontest2000,testcase-1067,LISKAOIANGDBTB-UHFFFAOYSA-N,CCOc1ccccn1,2-3,9,anomeric|conjugated,0,9.376304542500293,7.92970287602757e-07,0.0019277435600391927,0.1829640700855529,0.18297846320094488,0.21512838797393696,2.5837277288557012,1.4393115391975186e-05,0.0,0.00030643782929664915,0.5592018663288283,0.2584213818049311,0.18044900830620136,1.4324830450655757e-06,0.0004092880576681335,0.0015170230193259939
torsiontest2000,testcase-1069,XBLAATMAIALNLO-UHFFFAOYSA-N,CN(C)C(=O)Cc1nncs1,5-6,11,anomeric|conjugated,0,6.152402492822148,0.15113305665826762,0.12180309703433129,0.33155357854918777,0.7894807824851415,0.7236401365576216,1.8725961443601762,0.45792720393595376,2.4965325936199747,0.20757741012150954,0.3606412465714705,0.22484458672512633,0.2927110696690719,0.07086121857072113,0.026190582717412005,0.024751295746198155
torsiontest2000,testcase-1070,FASSXLPWQJKPFP-UHFFFAOYSA-N,COC(=O)[C@H](C)c1cccs1,2-6,11,conjugated|stereocentre_adjacent,0,2.1248055449686944,0.22903607879698995,0.0411290791106942,0.005398530100131879,0.296812937131805,0.12587317628909075,0.6201197138463679,0.29141440703167315,142.30235783633844,0.12274258466566063,0.09078235205894863,0.7734778920497333,0.09461067678062408,0.03915496081529329,0.0017747993256302286,0.000199318969770696
torsiontest2000,testcase-1073,DZIQUZJSNSZOCH-UHFFFAOYSA-N,COC(=O)[C@@H](C)c1ccccc1,2-6,12,conjugated|stereocentre_adjacent,0,2.838925266289152,0.6894054394344903,0.0350787389410265,0.019520451983091137,0.7800699483857532,0.17698653539895462,0.9394074117498639,0.760549496402662,159.27877947295423,0.28435081877364077,0.000245145845807524,0.9646400948893378,3.602032382835273e-05,0.03097600010934846,0.00032916296401039677,0.0037735758676676447
torsiontest2000,testcase-1075,BCXVNRSWSDSJET-UHFFFAOYSA-N,CSCCC(=O)N(C)C,5-6,9,plain,0,4.30010945443064,0.7834832932991223,0.11628694207993487,0.25612042406299934,0.9069885321212623,0.4218513093028934,1.015793250269378,0.650868108058263,18.47434119278779,0.3303694683383322,0.20654450939470215,0.007062004655922074,0.6701065438694408,0.10516652430085346,0.0009574690438417154,0.010162948735239688
torsiontest2000,testcase-1077,NMMIHXMBOZYNET-UHFFFAOYSA-N,COC(=O)c1ccccn1,2-3,10,anomeric|conjugated,0,10.973343458899762,6.736861394989531e-05,0.00318706809097805,0.1772044942657934,0.17928878768259146,0.25797855689465166,3.3257811966154245,0.0020842934167980554,0.0,0.002323899303529332,0.3347421297231502,0.6281203935915873,0.033950408594284665,0.0006622464747213205,0.0010981321044547787,0.0014266895118019514
torsiontest2000,testcase-1079,HKNDIZYYLUOIMR-UHFFFAOYSA-N,C=C(Cl)[Si](C)(C)C,2-4,7,plain,0,2.1050838726805523,2.2599683264670093e-07,0.0026973185579119317,0.00211341496470431,0.002142958056018162,0.0387978934850297,0.7459306875929581,2.954309131385181e-05,0.0,0.0001709026732630172,1.7974235036944332e-05,3.765258615914685e-05,0.9972470546208921,3.285959494309179e-05,5.233197687099777e-05,0.002612126986097842
torsiontest2000,testcase-108,HMMJMDWGCVGCCK-UHFFFAOYSA-N,CO[C@H]1CCC[C@H]1C,3-4,8,stereocentre_adjacent,1,8.510488229308976,0.10937858868193069,0.010721699884517336,0.06464532654027584,0.8694634848562349,0.2790553446202484,2.622486743325231,0.804818158315959,8.488210818307891,0.2861814253588537,0.8367466187605629,0.07469446280011019,0.07783721855480963,0.0078744753410268,0.00226492286882773,0.0005823016746628071
torsiontest2000,testcase-1080,MQKJQTPGNPFWCR-UHFFFAOYSA-N,COC(=O)c1cncnc1C(C)C,8-9,13,plain,0,6.282875111675821,0.6495700983868424,0.05671678409501398,0.1330463195666013,1.7174180221633435,0.5231552398491085,2.1286584137457356,1.584371702596742,57.919556171983345,0.5240978724634265,0.44336887611268033,0.41791591909313863,0.08199842069916687,0.04918851305123819,0.007037998742037246,0.000490272301738541
torsiontest2000,testcase-1083,DYXYXOXAWBFIIZ-UHFFFAOYSA-N,C#Cc1cccnc1O,8-9,9,plain,0,8.467535873904126,2.1756197066212453e-09,0.00034032267479342524,0.005435177060419539,0.005436743169023019,0.05189354935445162,2.7975202448500673,1.5661086034792285e-06,0.4993065187239836,5.038843488130648e-05,0.03560312471759924,0.9638211308610901,0.00023542174651721925,0.0003361790331625872,4.114107472032037e-06,2.9534158806000453e-08
torsiontest2000,testcase-1087,NVTNGGKVRVPJDW-UHFFFAOYSA-N,C[Si](C)(C)c1ccccc1F,4-5,11,plain,0,1.782496557221748,0.0004361400260033703,0.04217642148104941,0.016143746732977873,0.020548267792730193,0.1260515270550978,0.6089402371727055,0.004404521059752319,0.0,0.0037668204424997315,0.0001652299672776007,0.00032052306836922594,0.9573378254833039,0.001055865760670675,0.00032682178103420517,0.040793733939344524
torsiontest2000,testcase-1088,WXWBXVHUEORPHA-UHFFFAOYSA-N,CN(C)C(=O)c1ccc2scnc2c1,3-5,14,conjugated,0,4.642312087235041,0.00021953454625374288,0.5754095833130318,0.2579663414050402,0.25858903720568316,0.9537410263540519,1.2376271990300929,0.0006226958006429473,0.0,0.005695257209383988,0.008039300931051716,0.4094404258105853,0.007110689945331117,0.506747436102041,1.9004049105641983e-06,0.06866024680608028
torsiontest2000,testcase-109,ARXJGSRGQADJSQ-UHFFFAOYSA-N,COC[C@H](C)O,2-3,6,stereocentre_adjacent,0,7.3795523661829066,0.27543919873719447,0.029305248659157436,0.2514989639254495,1.0238947330114785,0.4099535290173463,1.9078131486880021,0.772395769086029,110.34674063800276,0.40534071028276364,0.3319353930768591,6.82551115504336e-05,0.638691103152433,0.013151291935244168,0.00950191997045505,0.006652036753458219
torsiontest2000,testcase-1092,BHSBTRFXVJPEFR-UHFFFAOYSA-N,CCN(C)CC(=O)NC,5-6,9,plain,0,6.019446411344688,0.25576691026453674,0.010960627913721327,0.03817812406963837,0.9719863493940154,0.20465028002749583,1.920828314273311,0.933808225324377,108.8488210818308,0.23190171036319776,0.18257107395661415,0.14242827970814995,0.6640400184215146,0.004961361251061455,0.00023599758852848574,0.0057632690741313865
torsiontest2000,testcase-1095,PGPYOELJABFZRV-UHFFFAOYSA-O,CN(C)C(=O)CCn1cc[nH]c(=O)c1=O,5-6,15,plain,0,8.617419647576753,0.4289802064307963,0.030303244927629303,0.4923294701710977,1.5280260082883321,0.6246607656141192,2.2627811198989183,1.0356965381172345,7.489597780859924,0.348021041454798,0.4400908707480611,0.07580470976103745,0.453801174563272,0.019065176037534683,0.006603015535277865,0.004635053354816756
torsiontest2000,testcase-1098,YQALCVILRBWLNX-UHFFFAOYSA-N,COC(=O)[C@@H](C)N(C)C,3-5,9,stereocentre_adjacent,0,1.5615781776723452,0.5044758174886791,0.0342287032593397,0.021491843838202494,0.3540250005386162,0.09452218080522795,0.49798540454556756,0.33253315670041367,73.39805825242718,0.15567044442701441,0.5388131601595938,0.37337183193474244,0.05358630464632392,0.027082015416084588,0.007039103609738525,0.00010758423351658114
torsiontest2000,testcase-1099,XQJLFDSMIRCBPX-UHFFFAOYSA-N,C=C[C@@](C)(CC)C(=O)NC,3-5,10,stereocentre_adjacent,0,5.93465121218469,0.10088149249378262,0.01567578160091072,0.10000585844937143,0.5648384815467135,0.24087869621463484,1.7531141200368547,0.464832623097342,118.33564493758666,0.258865675631254,0.09780616972821883,0.06765341720125466,0.8188646314696159,0.003753993739683073,0.003175518358000892,0.008746269503226755
torsiontest2000,testcase-1100,OAJBFQZGHAGOAJ-UHFFFAOYSA-N,CNc1cncc(C(=O)O)n1,2-3,11,gauche_effect|biaryl,0,9.319343148905318,0.016560225065546334,0.07263989344352735,0.49123956938069757,0.6053677415374843,0.8889831564398556,2.792633615165866,0.11412817215678672,0.4993065187239836,0.06325606158661953,0.00017778665031009352,0.9099743681005038,0.017207951805658726,0.05259763507247232,0.011702297062139363,0.008339961308915683
torsiontest2000,testcase-1101,MANNJRXKPLVKJE-UHFFFAOYSA-N,CNC(=O)NC1CC=CC1,4-5,10,plain,0,7.115044739970472,0.42983595303906635,0.016138651572527918,0.201702914601508,1.617215269618484,0.3706128684860263,2.4557357303056997,1.4155123550169761,9.486823855755915,0.41057715974334164,0.47180947571285103,0.15946363678100567,0.3525882359336154,0.015569241360523987,0.00016134581522261738,0.0004080643967813157
torsiontest2000,testcase-1102,AJEVDONKSQZRSK-UHFFFAOYSA-N,C#CCB1OCCO1,3-4,8,plain,0,0.15184647918795235,0.03645364260919455,0.5811204926405172,0.006195617447792234,0.01103385023619158,0.03697650815104224,0.04821964434847644,0.004838232788399345,1.9972260748959911,0.0038405882951818653,0.0003730590037440989,0.4163541499841727,0.0021522983715657443,0.5256230415130478,0.0013782988236622669,0.05411915230380714
torsiontest2000,testcase-1103,JOVGETKQMOUISV-UHFFFAOYSA-N,C[C@@H](CN(C)C)c1nccs1,2-3,11,stereocentre_adjacent,0,6.2742427487974055,0.255074996328525,0.04354655682187657,0.404917415798393,1.018632797959184,0.5595612499325964,1.8944792746075028,0.613715382160791,124.82662968099862,0.29548898534647244,0.10136835257458297,0.011853340376064472,0.8432317502274761,0.02009592162691776,0.02086890053476707,0.002581734660191734
torsiontest2000,testcase-1104,CLZTZCUXBOSNMN-UHFFFAOYSA-N,C[Si](C)(C)c1ccccc1Cl,2-5,11,plain,0,2.871901775128208,0.0007168224271774936,0.025592195244909664,0.042231698436352945,0.049790046576272125,0.16314282528997237,0.9859423136653754,0.00755834813991918,0.0,0.014573078848449984,0.00030096117559225307,0.0002265162694609618,0.973880327310037,0.0033401112902263675,0.0007182947362122344,0.021533789218471062
torsiontest2000,testcase-1106,KQNCEYURMYNXOU-UHFFFAOYSA-N,CCN1CCC[Si](C)(C)C1,2-3,10,plain,0,6.28227295121178,0.32411294845161737,0.004365865865388067,0.022263018131988867,1.1909147139262564,0.13997679428957424,2.09161418305341,1.1686516957942674,0.9986130374479956,0.2896484339214885,0.21803505232221895,0.1521315976498712,0.6254674841625217,0.0014748887861877086,2.3047623149783098e-05,0.0028679294560505744
torsiontest2000,testcase-1108,YELGXBUYFOSFJM-UHFFFAOYSA-N,CC[C@@H](NC)c1ccccc1,2-3,11,stereocentre_adjacent,0,5.995492340240162,0.03621109602294064,0.001510783385371158,0.0067832958782955656,0.32403911137003116,0.06652003348797939,1.70249091822977,0.3172558154917356,2.995839112344015,0.08294360625007106,0.1323539079380619,0.027772741281457864,0.8383625673951091,0.0009689715249963409,5.026160485580535e-05,0.0004915502555190119
torsiontest2000,testcase-1109,ZVQBFONOQLTRSY-UHFFFAOYSA-N,O=C1C2=C(c3ccccc31)N(O)CC[N+]2=O,11-12,16,anomeric,0,4.638142075797077,0.09801222432693757,0.01339668866873738,0.02328950443353385,0.41845207920584776,0.15621093645659362,1.3347440132454296,0.3951625747723139,7.988904299583908,0.15797000166712677,0.31732288536510594,0.6601076623600035,0.009172763606153204,0.012413964388040457,2.2788741047878852e-05,0.0009599355396490441
torsiontest2000,testcase-1110,KXKVLQRXCPHEJC-UHFFFAOYSA-N,COC(C)=O,2-3,5,anomeric|conjugated,0,12.798536724905716,1.5357246637340194e-07,0.00017775291802150743,0.01842594180981146,0.01849164656637757,0.05609901714192087,3.9743195006194743,6.57047565661116e-05,0.0,0.0010340101023622878,0.32141823840015316,0.6763091760311684,0.0020948326506568947,7.249471401806531e-06,0.00011706031469366653,5.344313192603437e-05
torsiontest2000,testcase-1111,IJDNQMDRQITEOD-UHFFFAOYSA-N,CCCC,2-3,4,plain,0,5.304072782746516,6.39474565068848e-10,0.002624917081266519,0.00869535688532395,0.00869543036869038,0.07294682304080083,1.413675587396928,7.348336643168973e-08,0.0,8.322365904517137e-06,0.17070593105506268,0.0459386443963877,0.780730507467283,0.001047791596279042,0.0005946686674181884,0.0009824568175692888
torsiontest2000,testcase-1112,OIDIRWZVUWCCCO-UHFFFAOYSA-N,CC[n+]1ccccc1,2-3,8,biaryl,0,1.4081628273124807,4.02075072589216e-05,0.0898759818879946,0.025324272360738476,0.025556631515214753,0.16452511661445474,0.5428461635363606,0.00023235915447627695,0.0,0.0015205577643968684,0.00010595094583823338,0.9100146130317787,3.4541343885036283e-06,0.08755909688334651,0.00013915637511252067,0.0021777286295355807
torsiontest2000,testcase-1114,QJQAMHYHNCADNR-UHFFFAOYSA-N,CCC(=O)NC,2-4,6,plain,0,1.0543127768614795,1.2962722379989304e-05,0.005550330851467361,0.0027272856895177956,0.0030765988009764495,0.029589063210290666,0.39548442385155713,0.0003493131114586539,67.40638002773923,0.0005021770258780209,0.810824234109766,0.045070139145847794,0.13855529589291882,0.004703013405404855,0.0006450820968035725,0.00020223534925893378
torsiontest2000,testcase-1115,OHLUUHNLEMFGTQ-UHFFFAOYSA-N,CNC(C)=O,2-4,5,anomeric,0,13.31184816401219,1.7665733563347835e-07,0.04784617077463712,0.24904504695905683,0.24905163101116606,0.9748048653906313,4.315802999283406,6.584052109237515e-06,0.0,0.0004000466913226054,0.004947484235596148,0.923589278665224,0.02361706632454274,0.04516501989860216,0.0020286901863613,0.0006524606896736631
torsiontest2000,testcase-1116,PMDCZENCAXMSOU-UHFFFAOYSA-N,CCNC(C)=O,2-3,6,anomeric|amide|conjugated,0,5.327072636602679,4.347471477376008e-06,0.0022935357608630702,0.00838467047208377,0.009126452980373597,0.08320438616702337,1.7285490809476078,0.0007417825082898268,0.0,0.0014197138098937918,0.5506191911090833,0.361900579090345,0.08518669403970879,0.0010908184176822815,0.0009120430745257805,0.00029067426865500833
torsiontest2000,testcase-1117,YOUGRGFIHBUKRS-UHFFFAOYSA-N,C[N+](C)(C)Cc1ccccc1,5-6,11,biaryl,0,8.093279437918682,5.896240395145526e-05,0.03145761122211438,0.09088296512123238,0.09362837144641456,0.5277491418622375,2.932486165597936,0.0027454063251821786,0.0,0.017987665369367627,0.0017904976741765367,0.9647398819510687,0.002012009152640338,0.031147973729843854,2.8220524425136544e-05,0.00028141696784538407
torsiontest2000,testcase-1118,VQGBPCIONNQYIL-UHFFFAOYSA-N,c1ccc(C[n+]2cccc3ccccc32)cc1,7-8,17,biaryl,0,8.771625766064972,2.266878851548188e-07,0.018613154684185416,0.21554359457964806,0.2155466669388971,0.3939663700438702,2.426756633398504,3.0723592490400353e-06,0.0,0.00044573107963958105,0.48375970043000505,0.1619315545350829,0.33569559035072666,0.01315381615827613,2.5991110953269923e-05,0.005433347414956017
torsiontest2000,testcase-1119,IBXNCJKFFQIKKY-UHFFFAOYSA-N,C#CCCC,3-4,5,plain,0,4.264393192002899,8.296895802946203e-08,0.00040271874061077555,0.0028316600261035618,0.002857097814054895,0.026653606692053813,1.3206621291380536,2.5437787951333203e-05,126.32454923717057,0.00018029263047216544,0.025469269230667817,0.029233881717220737,0.9448941303115007,0.00012167531119309706,0.00023483224334462237,4.621118607305609e-05
torsiontest2000,testcase-1120,MXFQTGFZZUDWCG-UHFFFAOYSA-N,C#CC[N@@+]1(C)CCc2ccccc2C1,3-4,14,stereocentre_adjacent,0,8.04188076488208,0.382189904586109,0.010533350479130251,0.04418420392944876,1.533496067226792,0.25828284095406,2.479886049208547,1.4893118632973434,5.492371705963933,0.3970810631786656,0.32144738678270823,0.14200336913957232,0.5260158935985892,0.003131988202909643,0.005366208671411519,0.00203515360480909
torsiontest2000,testcase-1121,XEKOWRVHYACXOJ-UHFFFAOYSA-N,CCOC(C)=O,2-3,6,anomeric|conjugated,0,7.219097544904798,4.093135650729654e-07,0.0015960156827112659,0.025666054949115637,0.025709445658495096,0.09670083307815505,2.3338612252869857,4.339070937945874e-05,0.0,0.0006019226644104105,0.6114945623280654,0.2795333176488014,0.107376104340422,0.0008923548769742616,0.0006919108206103287,1.174998512667546e-05
torsiontest2000,testcase-1122,AOQNSZYYTXSOSM-UHFFFAOYSA-N,COC(=O)C1=CC[N+](C)(C)CC1,1-2,12,anomeric|conjugated,0,14.337793069484178,0.0019775817070401725,0.00031701398603743925,0.06407021045692418,0.22862435937639028,0.10874685060254477,4.9354980407743785,0.1645541489194661,0.0,0.012477669215546595,0.7511746633101397,0.2427799884042964,0.005728334299526273,0.00013322742689435366,0.00012158646306121758,6.220009608186799e-05
torsiontest2000,testcase-1123,AOQNSZYYTXSOSM-UHFFFAOYSA-N,COC(=O)C1=CC[N+](C)(C)CC1,2-4,12,conjugated,0,5.193740849441383,0.0035755445954450183,0.0023108121544308624,0.006500336340115424,0.10434536951879306,0.08397400272895436,1.7416504261073542,0.09784503317867763,0.9986130374479671,0.018421648924748103,0.010026852019472546,0.9871714334461882,0.0004909023799084323,0.002267399525468627,2.3639115976784815e-05,1.9773512985450558e-05
torsiontest2000,testcase-1124,NTPLXRHDUXRPNE-UHFFFAOYSA-N,COc1ccc(C(C)=O)cc1,2-3,11,biaryl,0,3.772515842632856,1.850081044844624e-05,0.021936067510846417,0.017234592648129658,0.01822585276389236,0.2048764931405724,1.3784928629682698,0.0009912601157627023,0.0,0.001752617197696178,0.003059355465068691,0.973783991248769,0.0012205857753158837,0.021165502599797128,8.53592244417535e-05,0.0006852056866075341
torsiontest2000,testcase-1125,NTPLXRHDUXRPNE-UHFFFAOYSA-N,COc1ccc(C(C)=O)cc1,6-7,11,conjugated,0,6.484772399708163,4.7206172278434435e-08,0.005448856021610803,0.02263989732568885,0.02264525496794256,0.16887138994730289,2.2671823423812394,5.357642253709521e-06,0.4993065187239836,0.0001389807875657649,3.761860335438002e-06,0.9944366969902567,0.00011068512779697651,0.00535606072407953,5.39176541996508e-06,8.740353211130827e-05
torsiontest2000,testcase-1127,UMXSWZIKKAZRTE-UHFFFAOYSA-N,CC(=O)C[n+]1ccccc1,2-4,10,conjugated,0,6.390542701003142,4.0717986977222515e-05,0.0016270145463512548,0.051495905916156985,0.053579174025824565,0.1067644397895325,2.3191900308302404,0.00208326810966758,4.993065187239949,0.01151645279680088,0.9102014044206241,0.08703978840275176,0.0011317926302728159,0.00034270029999639896,0.00038633254681811127,0.0008979816995367447
torsiontest2000,testcase-1128,UMXSWZIKKAZRTE-UHFFFAOYSA-N,CC(=O)C[n+]1ccccc1,4-5,10,biaryl,0,4.7625312401214615,0.0015176572351804129,0.055706545302747344,0.06184670506767432,0.09381604733411272,0.4318423445554834,1.8118632211829553,0.031969342266438404,143.8002773925104,0.009094126491901711,0.0002225956649687696,0.9440274804996731,4.337853261080689e-05,0.05224540273953521,0.00025301395194661324,0.003208128611265522
torsiontest2000,testcase-1129,LDHMAVIPBRSVRG-UHFFFAOYSA-O,C[n+]1cccc(C(N)=O)c1,5-6,10,anomeric|amide|conjugated,0,3.661534799495712,0.00013309184801622582,0.08226817090799679,0.05104963061211555,0.05289855513293095,0.348433349473822,1.2027713250393692,0.0018489245208153995,0.0,0.004007524926943852,0.33227547749976694,0.5564966031392268,0.028959748453009568,0.07928779265814788,0.00018555926490281354,0.0027948189849461022
torsiontest2000,testcase-113,HTENXUYCKUPMTI-UHFFFAOYSA-N,C=CN(O)c1ccccc1,3-5,10,plain,0,10.794656041776761,0.5180205747344361,0.41275195398824377,1.2441032259180898,1.7088192948872423,1.6251763401377817,2.0486233926462583,0.4647160689691525,12.981969486823857,0.2816178775097846,0.10480072878884486,0.37577608146455854,0.10667123575835293,0.1804422481287921,0.10913742545264564,0.12317228040680604
torsiontest2000,testcase-1131,KWOLFJPFCHCOCG-UHFFFAOYSA-N,CC(=O)c1ccccc1,2-4,9,conjugated,0,5.203026496921666,5.425333585290184e-06,0.005548090144410105,0.022050984723564128,0.022457588478875048,0.13781541456233318,1.826525753071691,0.0004066037553109199,0.0,0.001987118881458659,0.0001047168379000578,0.9942263730019559,0.00012082001573387412,0.005484436760283218,2.828901045792445e-06,6.082448308109449e-05
torsiontest2000,testcase-1133,FDQQHAYNQXRAFI-UHFFFAOYSA-N,C[C@@H](C[N+](C)(C)C)N1C(=O)c2ccccc2C1=O,2-3,18,stereocentre_adjacent,0,9.569195625255816,0.5796097419543229,0.01712348555177859,0.15215067297906643,2.22563853142014,0.41086155393018453,2.920518151646677,2.0734878584410734,129.81969486823857,0.5438661796909887,0.5596931383104145,0.20007914056802167,0.22310423556978534,0.01242280452483675,0.004545571947244669,0.00015510907969717224
torsiontest2000,testcase-1134,NWORVTSPNLVHSH-UHFFFAOYSA-N,CC[N+]1(C)CCOCC1,2-3,9,plain,0,5.673394677723991,0.011327536345367727,0.014091467912908294,0.036804925497324746,0.20806302498351045,0.23134947096203418,1.9244357997342199,0.1712580994861857,118.33564493758666,0.1153991062433504,0.004430344971813907,0.0032205589553247105,0.9782576281599532,0.00407777359455571,0.0006028307122222497,0.009410863606130334
torsiontest2000,testcase-1136,VACSFNSNJPEDON-UHFFFAOYSA-N,CC(=O)C[n+]1cccc2ccc3cccnc3c21,3-4,18,biaryl,0,14.707790906424634,0.005569260348547318,0.10070928715745033,0.6284512896814527,0.6842183047575758,1.3109935625743936,3.6795656029987045,0.05576701507612314,159.77808599167815,0.06661586983994573,7.592193830209304e-05,0.7872220926134291,0.11199269829081866,0.07112982041185294,0.01726432183871461,0.012315144906882763
torsiontest2000,testcase-1137,DTJIKSRARSRPBU-UHFFFAOYSA-N,C=Cc1cccc[n+]1C,7-8,9,conjugated,0,4.094276888121385,1.1030201181339538e-06,0.11415083147051122,0.018865169409220808,0.018914313923327788,0.43874851668196274,1.2975377969434876,4.9144514106980175e-05,0.0,0.00037239289850081523,0.8792102111406417,0.00487082870398701,0.0017681286848600993,0.11363419246091196,4.925717191719388e-05,0.0004673818376820751
torsiontest2000,testcase-1138,PPBRXRYQALVLMV-UHFFFAOYSA-N,C=Cc1ccccc1,2-3,8,biaryl,0,3.112474314548308,5.759929959800289e-06,0.06758257694611822,0.0045195037144042105,0.0052814764455464715,0.29604929078284736,1.1386738695615801,0.000761972731142261,23.46740638002774,0.0008577042715079516,5.3311729358248835e-06,0.9324079267574027,4.165123543171013e-06,0.06756860085382264,3.82720949554122e-06,1.0148882800036906e-05
torsiontest2000,testcase-1139,UNXLOMTXHWLJNG-UHFFFAOYSA-N,CC(=O)[C@H](C)[n+]1ccccc1,2-5,11,gauche_effect|conjugated|stereocentre_adjacent,0,5.4558087877812795,0.09274288978947971,0.042344254195827734,0.108615822371533,0.6101778052147808,0.4200028192085739,1.9746150476005848,0.5015619828432478,46.43550624133147,0.21022121966410076,0.0011535098550393788,0.9563703019868189,0.00013193396231395033,0.03004507424190443,0.0007126346886869678,0.011586545265236337
torsiontest2000,testcase-114,CJWQARLRYFLHGE-UHFFFAOYSA-O,C[N+]1(C)CCC[C@@H](S(=O)(=O)O)CC1,6-7,13,stereocentre_adjacent,0,8.339764405041933,0.6425766688775975,0.004868059190114733,0.04817871629805942,1.8926953113215577,0.17158821988572828,2.3608476810644516,1.8445165950234983,14.979195561719848,0.5023068101615233,0.5150902066650249,0.03434506406154654,0.44569667008331376,0.00385402578654881,0.0006058592986438354,0.0004081741049220878
torsiontest2000,testcase-1140,HKKSYDPAOWMBSD-UHFFFAOYSA-O,Cc1cc(O)ccc1[N+](C)(C)C,3-4,12,plain,0,2.6153571282629855,5.791692833726741e-05,0.014805480792522726,0.09425211052065328,0.09457605508087681,0.15659042445053684,1.0320127957536054,0.0003239445602235269,0.0,0.002655150284251583,0.0002961591240704345,0.00025994769900221316,0.9846384123844046,0.0006306962830130397,0.00032175172917257334,0.013853032780337114
torsiontest2000,testcase-1141,QWVGKYWNOKOFNN-UHFFFAOYSA-N,Cc1ccccc1O,7-8,8,plain,0,3.586384680325864,5.2358417015031614e-08,4.800288313183965e-06,0.0003032728732060021,0.0004153037027253958,0.002733599490083025,1.2399716838832575,0.00011203082951939365,0.0,0.00010376472158155337,0.00041188796225860537,0.9944429319665837,0.005140379782844398,2.3134000567749927e-06,1.8127094673949894e-06,6.741787890139834e-07
torsiontest2000,testcase-1142,JLTDJTHDQAWBAV-UHFFFAOYSA-N,CN(C)c1ccccc1,5-6,9,plain,0,3.472366944537498,0.5238160562266461,0.029466127685174922,0.04178915261135381,0.8884715344206766,0.21459980287273217,1.2269461819912921,0.8466823818093228,10.485436893203882,0.28093914023855915,5.606525507252546e-05,0.9704017653592619,7.604170049035956e-05,0.02770986560855503,4.077522204149347e-05,0.0017154868545783929
torsiontest2000,testcase-1144,MMTBTGPRUICPTO-UHFFFAOYSA-O,CNC(=O)C[n+]1ccccc1,2-3,11,plain,0,7.36846626107581,1.9302946182572748e-05,0.0008873659957457391,0.021741376975050644,0.025273542432453118,0.09003749765745833,2.9331777783121393,0.003532165457402474,43.93897364771152,0.006470638000385487,0.9788894987445335,0.008505661526010884,0.011717473733709722,0.0005238577671861073,6.333174574844395e-05,0.000300176482811188
torsiontest2000,testcase-1145,MMTBTGPRUICPTO-UHFFFAOYSA-O,CNC(=O)C[n+]1ccccc1,3-4,11,biaryl,0,4.185281085898168,0.009075414806489086,0.05880346645425972,0.09277290831303069,0.1772092185645302,0.3953651305895314,1.5876032194481904,0.08443631025149952,1.4979195561719791,0.022605664316154468,0.0002034040732893257,0.9409268881505654,6.624132188577202e-05,0.046751220558126735,3.240110966139902e-05,0.012019844786471588
torsiontest2000,testcase-1146,CUQQXXHZLBBJGV-UHFFFAOYSA-N,C=NNC(C)=O,2-4,6,conjugated,0,15.534757806017296,1.0091311042022714e-07,0.025287196764597876,0.25937375649804506,0.25937821014711365,0.8038712402670355,4.791826580650628,4.453649068592025e-06,0.0,0.00034773896351159944,0.2010624957107857,0.7507405214941283,0.022909786030488034,0.018301242201498227,0.006728486948479978,0.00025746761461966554
